id,idvalatvalidation,ref,title,region,subregion,hostcountry,hostcountry2,provincestate,status,type,subtype,methodology,stperiodktco2eyr,ndperiodktco2eyr,rdperiodktco2eyr,yrs,slope,creditstart,expectedaccumulated2012ktco2e,expectedaccumulated2020ktco2e,expectedaccumulated2030ktco2e,validator,hostcountryuse,kcerscp1,kcerscp2,totalissuancekcers,firstissuance,until,expectedkcers,issuancesuccess,issuancedelaymonths,voluntarycancellationskcers,firstverifier,creditbuyer,withdrawncreditbuyer,pddconsultant,firststartcomment,resubmissiondate,formersubmission,nextsubmission,hostloa,regrequest,startdatefor4weekrequestreviewpe,dateofregistration,dateofderegistration,reviewhistory,sdtoolgoldstandardccbprojectnumb,mwel,fulltimehours,gridemissionfactortco2emwh,annualeegwhreduced,forestsizeha,automaticadditionality,supportedbycdmloanscheme,investmentmus,investmentustco2,investmentuskw,annualinvestmentcontribution,irrexclcer,irrbenchmark,irrinclcer,cerpriceustco2,lastcontactwithsecretariatupdate,approvedbyndrckccers,comments,ERPA,firstcountry,firstcompany,Buyer,World Bank,creditbuyer,withdrawncreditbuyer,Yes/No,cerfomular ,cer,treat,energy1triditional2re3both4cemen,projectdeveloper,consulting,trading,sustainabilitysolutions,multiplecountries,buyers,financeexclusivelyenvironmentala,carbontrade,caronornot,buyerstatus1privatelocal2private,sector,industry,subindustry,monty,day,year
CDM03759,A390E4FHJX33QDDK16AJ04JP0B1FR5,3393,Sichuan Jinyanxi 8MW Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,AMS-I.D.,35,,,7,0,26-Nov-10,73,353,703,TV-SD,,59,,59,14-Dec-12,31-Dec-12,73,81%,25,,TV-SD,Japan (Mitsubishi),,Beijing Ruichi Electric Power Information Technology,6-Jun-08,,,,1-Jun-08,10-Feb-10,22-May-10,26-Nov-10,,Reviewed,,8,4485,,,,,,6,171,746.1,#REF!,6.91,10,13.21000004,9.47,2013m12,,,7/8/08,Japan ,Mitsubishi Corporation,Japan (Mitsubishi),,Japan (Mitsubishi),,1,9.470000267,9.470000267,0,0,0,0,1,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,7,8,2008
CDM03722,GMJZ3JY29VB16Y5KB9OTQY8M0NM67S,4507,Guangxi Qiaogong Hydropower Project,Asia & Pacific,East Asia,China,,Guangxi,Registered,Hydro,New dam,ACM2,1727.2,,,7,0,4-Aug-11,2437,16264,33545,TV-SD,,655,,655,11-Dec-12,30-Apr-12,1278,51%,17,,BV Cert,Japan (Mitsubishi),,Beijing Ruichi Electric Power Information Technology,29-May-08,,,,1-Jun-08,4-Aug-11,23-Sep-11,4-Aug-11,,,,456,4491,0.8434,,,,,478.5,277,1049.3,#REF!,6.51,8,9.729999542,9.47,2014m5,,31 W/m2,8/22/08,Japan ,Mitsubishi Corporation,Japan (Mitsubishi),,Japan (Mitsubishi),,1,9.470000267,9.470000267,0,0,0,0,1,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,8,22,2008
CDM05316,U2UWXHVZZPXQUFPH421M4BW74N5UTR,3651,Sichuan Longdong 30MW Hydropower Project of China,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,ACM2,110.3,,,7,0,11-Oct-10,245,1128,2232,JCI,,267,,267,13-Dec-12,20-Dec-12,242,110%,26,,TV-Rhein,Japan (Mitsubishi),,AGET,27-Jun-09,,,,1-Jan-09,13-Apr-10,17-Aug-10,11-Oct-10,,Request,,30,3776,,,,,,30.60000038,278,1020.3,#REF!,6.57,10,10.35000038,9.47,2014m5,,5146W/m2,8/27/08,Japan ,Mitsubishi Corporation,Japan (Mitsubishi),,Japan (Mitsubishi),,1,9.470000267,9.470000267,0,0,0,0,1,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,8,27,2008
CDM05778,RSF37P6E64OIC34H4QJ1QG6NBTOAWF,5440,Sichuan Jinchuan Taiyang River 21MW Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,ACM2,67.9,,,7,0,21-Jan-12,64,608,1287,ERM CVS,,,,,,,,,78,,,Sweden (Macquarie Bank),Japan (Energy Initiative Japan),Jichuan Taiyang River Hydro Power Development,10-Nov-09,24-Jun-11,CDM09610,,1-Jul-09,24-Nov-11,16-Mar-12,21-Jan-12,,,,21,4195,0.7707,,,,,17.79999924,263,849.9,,6.79,10,11,9.47,2013m11,,4249W/m2,10/28/08,Japan ,Energy Initiative Japan,Japan (Energy Initiative Japan),,Sweden (Macquarie Bank),Japan (Energy Initiative Japan),1,9.470000267,9.470000267,0,0,0,0,0,0,0,0,0,0,0,2,Financials,Banking,Banks,10,28,2008
CDM03785,6YPOX0XB7YQ6GRBWAFQN7BZC4PZ5LQ,3687,Sichuan Shuanghekou 18MW Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,ACM2,83.4,,,7,0,14-May-11,136,804,1638,TV-Rhein,,,,,,,,,87,,,Japan (Energy Initiative Japan),,Sichuan Tian Ao Machinery & Electricity Technology Co.,12-Jun-08,,,,1-Apr-09,18-May-10,16-Apr-11,14-May-11,,,,18,4752,,,,,,20.29999924,243,1125.5,,7.28,10,12.07999992,9.47,2013m11,,,10/31/08,Japan ,Energy Initiative Japan,Japan (Energy Initiative Japan),,Japan (Energy Initiative Japan),,1,9.470000267,9.470000267,0,0,1,0,1,0,0,0,0,0,1,1,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,10,31,2008
CDM06181,JTE9WJOZYTN1H6NJ4022M029JHNX8W,4428,Qinghai Baokuhe III small Hydropower Station Project,Asia & Pacific,East Asia,China,,Qinghai,Registered,Hydro,Run of river,AMS-I.D.,48,,,7,0,1-Mar-11,88,473,954,TV-Rhein,,64,,64,4-Oct-13,25-Jun-12,63,101%,32,,TV-Rhein,Japan (ITOCHU Corporation),,China Institute of Water Resource and Hydropower Research,18-Mar-10,,,,1-Dec-09,1-Feb-11,22-Apr-11,25-Feb-11,,,,15,4000,,,,,,8.899999619,185,593.4,#REF!,6.98,10,12.46000004,9.47,2013m11,,,2/23/09,Japan ,ITOCHU Corporation,Japan (ITOCHU Corporation),,Japan (ITOCHU Corporation),,1,9.470000267,9.470000267,0,1,0,0,0,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,2,23,2009
CDM06242,J1VEX8QPT6XWOZSK4TF3A4PFCEUS4W,3319,Qinghai Qingshizui 10.5MW Small Hydropower Station,Asia & Pacific,East Asia,China,,Qinghai,Registered,Hydro,Run of river,AMS-I.D.,25.2,,,7,0,25-Nov-11,40,229,482,ERM CVS,,18,,18,21-Mar-14,30-Nov-12,26,70%,28,,ERM CVS,Japan (ITOCHU Corporation),,China Institute of Water Resource and Hydropower Research,1-Apr-10,,,,1-Mar-10,16-Mar-11,21-May-11,30-Mar-11,,,,10.5,2997,,,,,,6.800000191,268,644.3,#REF!,6.55,10,10.85999966,9.47,2014m3,,,2/23/09,Japan ,ITOCHU Corporation,Japan (ITOCHU Corporation),,Japan (ITOCHU Corporation),,1,9.470000267,9.470000267,0,1,0,0,0,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,2,23,2009
CDM05975,58UQH5X2M8I9QAFU3ZSZWCU2H0K7V6,4766,Qinghai EBOTU Hydropower Station,Asia & Pacific,East Asia,China,,Qinghai,Registered,Hydro,Run of river,AMS-I.D.,28.6,,,7,0,1-Jun-11,45,274,560,TV-SD,,,,,,,,,86,,,Japan (ITOCHU Corporation),,China Institute of Water Resource and Hydropower Research,16-Jan-10,,,,1-Oct-09,4-May-11,24-Jun-11,12-May-11,,,,8.5,4196,,,,,,8.899999619,311,1044.2,,6.91,10,10.93999958,9.47,2012m7,,,2/23/09,Japan ,ITOCHU Corporation,Japan (ITOCHU Corporation),,Japan (ITOCHU Corporation),,1,9.470000267,9.470000267,0,1,0,0,0,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,2,23,2009
CDM05670,XA4NJO1F5KKW4PDECTEMD7BHON7J0B,4002,Gansu Yongjing 24.9MW Fuchuan Hydropower Project,Asia & Pacific,East Asia,China,,Gansu,Registered,Hydro,Run of river,ACM2,96.3,,,7,0,7-Sep-11,127,898,1862,JACO,,76,147,223,29-Jan-13,29-Dec-14,319,70%,17,,TV-SD,Germany (Climate Bridge),Japan (Mitsui & Co),Yinlongxing (Beijing) consulting,6-Oct-09,,,,1-Dec-08,14-Feb-11,12-Apr-11,10-May-11,,,,24.89999962,4639,,,,,,2.5,26,99.9,#REF!,6.94,8,9.609999657,9.47,2015m8,,,8/5/09,Japan ,Mitsui & Co,Japan (Mitsui & Co),,Germany (Climate Bridge),Japan (Mitsui & Co),1,9.470000267,9.470000267,0,0,1,0,0,1,0,0,0,0,1,2,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,8,5,2009
CDM05801,ESWUWWWYYJORX14YVVN81I7GBD5OSK,3747,Yunnan Gaohe River 4th level Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,ACM2,68.2,,,7,0,3-Nov-10,148,694,1377,Deloitte-TECO,,149,195,344,21-Sep-12,31-Dec-15,352,98%,23,,TV-Rhein,"United K. (Carbon Trading Capital), Netherlands (Amsterdam Capital Trading)",Japan (Japan Carbon Finance),AGET,17-Nov-09,,,,1-Dec-09,31-May-10,6-Oct-10,3-Nov-10,,,,20,4330,,,,,,12.39999962,181,618.6,#REF!,8.11,10,14.47000027,9.47,2016m11,,,8/9/09,Japan ,Japan Carbon Finance,Japan (Japan Carbon Finance),,"United K. (Carbon Trading Capital), Netherlands (Amsterdam Capital Trading)",Japan (Japan Carbon Finance),1,9.470000267,9.470000267,0,0,1,0,1,0,0,0,0,1,1,1,Financials,Asset Management,Investment Companies,8,9,2009
CDM06530,7H9KDCXR5UVWHF9FQ8L682700N3ODA,5224,Zhonglian 4.5MW Waste Heat Power Generation Project in Hebei Province,Asia & Pacific,East Asia,China,,Hebei,Registered,EE own generation,Cement heat,AMS-III.Q.,21.9,,,10,0,1-Oct-11,27,203,219,DNV,,,,,,,,,82,,,Japan (Eco Asset),,Cleanergy Investment Service (Beijing) Co.,15-Jun-10,,,,1-Jan-10,26-Sep-11,2-Dec-11,29-Sep-11,,,,4.5,5854,0.7996,,,,,6.199999809,284,1381.6,,4.96,12,12.64999962,9.47,2012m2,,,10/2/09,Japan ,Eco Asset,Japan (Eco Asset),,Japan (Eco Asset),,1,9.470000267,9.470000267,0,0,1,1,0,0,0,0,0,0,0,1,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,10,2,2009
CDM06778,EROF6E347A9MU9E53T4DC0DHXH2IYB,4408,Hunan Tongba Small Hydropower Project,Asia & Pacific,East Asia,China,,Hunan,Registered,Hydro,New dam,AMS-I.D.,44.5,,,7,0,1-Jul-11,67,423,869,TV-SD,,,137,137,6-Jul-17,22-Dec-16,244,,73,,CCSC,Japan (Eco Asset),,Hunan CDM Project Service Center,13-Aug-10,,,,1-Jul-10,26-Jan-11,23-Mar-11,2-Feb-11,,,,15,3480,,,,,,,,,,7.82,10,10.23999977,9.47,2017m5,,,11/5/09,Japan ,Eco Asset,Japan (Eco Asset),,Japan (Eco Asset),,1,9.470000267,9.470000267,0,0,1,1,0,0,0,0,0,0,0,1,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,11,5,2009
CDM06363,83CW3YRAOWNFSTUY6JDJ3XFL0EP76R,4604,Hunan Houpi Bundled Small Hydropower Project,Asia & Pacific,East Asia,China,,Hunan,Registered,Hydro,Run of river,AMS-I.D.,15,,,7,0,6-May-11,25,145,296,TV-Nord,,,,,,,,,87,,,Japan (Eco Asset),,Hunan CDM Project Service Center,4-May-10,,,,1-Aug-10,6-May-11,23-Jun-11,6-May-11,,,,5,3526,,,,,,5.099999905,342,1028.3,,6.96,10,10.30000019,9.47,2012m6,,,11/5/09,Japan ,Eco Asset,Japan (Eco Asset),,Japan (Eco Asset),,1,9.470000267,9.470000267,0,0,1,1,0,0,0,0,0,0,0,1,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,11,5,2009
CDM06558,RKDUSRDN2NXXD2CXOYC0EY2DDC27HT,4102,Dukouba 129MW Hydropower Project in Chongqing City,Asia & Pacific,East Asia,China,,Chongqing,Registered,Hydro,Run of river,ACM2,367.1,,,7,0,1-Sep-11,488,3429,7102,Deloitte-TECO,,,,,,,,,83,,,Japan (Eco Asset),,Cleanergy Investment Service (Beijing) Co.,23-Jun-10,,,,1-Aug-10,22-Jan-11,22-Apr-11,25-Feb-11,,,,129,3303,,,,,,135.3999939,369,1049.3,,5.53,8,8.100000381,9.47,2012m5,,,12/28/09,Japan ,Eco Asset,Japan (Eco Asset),,Japan (Eco Asset),,1,9.470000267,9.470000267,0,0,1,1,0,0,0,0,0,0,0,1,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,12,28,2009
CDM06171,HORREMN83GI73DZK9TFGJ5YYT6HRY0,4655,Gansu Jiuqun Kaiyuan Cascade Hydropower Stations Bundle Project,Asia & Pacific,East Asia,China,,Gansu,Registered,Hydro,Run of river,ACM2,35,,,7,0,21-Aug-11,48,328,679,TV-Rhein,,,,,,,,,84,,,Japan (Eco Asset),,Caspervandertak,17-Mar-10,,,,1-Sep-10,7-Apr-11,30-Jun-11,21-Aug-11,,Request,,16,2627,0.834,,,,,16.89999962,483,1057.3,,5.93,10,10.52999973,9.47,2011m11,,,1/7/10,Japan ,Eco Asset,Japan (Eco Asset),,Japan (Eco Asset),,1,9.470000267,9.470000267,0,0,1,1,0,0,0,0,0,0,0,1,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,1,7,2010
CDM06447,Y724QLJKDZWBV78L2C2QIEZVCU9244,4027,"Houchang Small Hydropower Project in Shuicheng County, Guizhou Province, China",Asia & Pacific,East Asia,China,,Guizhou,Registered,Hydro,New dam,AMS-I.D.,29.2,,,7,0,1-Apr-11,51,285,577,Deloitte-TECO,,,,,,,,,88,,,Japan (Eco Asset),,Beijing Haohua Rivers International Water Engineering Consulting Co.,25-May-10,,,,1-Jul-10,10-Aug-10,30-Nov-10,28-Dec-10,,,,9.600000381,3857,,,,,,9.399999619,323,981.2,,7.82,10,10.97000027,9.47,2012m8,,,1/12/10,Japan ,Eco Asset,Japan (Eco Asset),,Japan (Eco Asset),,1,9.470000267,9.470000267,0,0,1,1,0,0,0,0,0,0,0,1,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,1,12,2010
CDM06453,A98AONP71XBSXDPLH9VRZQ8L1QA19T,4600,Qingyuan 44MW Hydropower Project,Asia & Pacific,East Asia,China,,Guangdong,Registered,Hydro,Run of river,ACM2,159.6,,,7,0,1-Apr-12,0,1398,2995,Deloitte-TECO,,,,,,,,,76,,,Japan (Eco Asset),,Beijing Haohua Rivers International Water Engineering Consulting Co.,27-May-10,,,,1-Feb-11,5-Apr-11,23-Jun-11,9-May-11,,,,44,4604,,,,,,82.90000153,519,1884.3,,6.57,8,8.720000267,9.47,2015m4,,,3/1/10,Japan ,Eco Asset,Japan (Eco Asset),,Japan (Eco Asset),,1,9.470000267,9.470000267,0,0,1,1,0,0,0,0,0,0,0,1,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,3,1,2010
CDM07461,HS7C661BCG63J89SISQ576CTFOLDIB,5760,"Mohu 17MW Hydropower Project in Huaiji County Guangdong Province, China",Asia & Pacific,East Asia,China,,Guangdong,Registered,Hydro,Run of river,ACM2,43.6,,,7,0,14-Aug-12,17,366,802,Deloitte-TECO,,,,,,,,,72,,,Japan (Mitsubishi),,Gaoxin Technical Development Co.,4-Feb-11,,,,1-Sep-11,2-Jun-12,19-Oct-12,14-Aug-12,,,,17,3594,0.7134,,,,,21.60000038,496,1270.5,,7.92,10,9.859999657,9.47,2014m5,,,11/18/10,Japan ,Mitsubishi Corporation,Japan (Mitsubishi),,Japan (Mitsubishi),,1,9.470000267,9.470000267,0,0,0,0,1,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,11,18,2010
CDM05701,6DOG6RKMWOVE1QGJJ2UXUCUAAMQEZV,6114,Chenergy Fangzheng County Hutieling Wind Power Project,Asia & Pacific,East Asia,China,,Heilongjiang,Registered,Wind,Wind,ACM2,112,,,7,0,1-Jul-12,56,952,2073,TV-Nord,,,,,,,,,73,,,Japan (Tokyo Electric),,Beijing Ruichi Electric Power Information Technology,15-Oct-09,,,,1-May-10,25-Apr-12,22-Jun-12,7-May-12,,,,49.5,2200,1.028,,,,,61.59999847,550,1243.8,,4.79,8,8.81000042,9.47,2012m7,,,7/29/11,Japan ,The Tokyo Electric Power Company,Japan (Tokyo Electric),,Japan (Tokyo Electric),,1,9.470000267,9.470000267,0,3,0,0,0,0,0,0,0,0,0,1,Utilities,Utilities,Integrated Utilities,7,29,2011
CDM11849,ZOV1G9UFUKXYJ7XQMKM8PPD0SRSXN7,7320,Shaqian Hydropower Project in Guizhou Province,Asia & Pacific,East Asia,China,,Guizhou,Registered,Hydro,New dam,ACM2,98.4,,,7,0,1-Jan-14,0,689,1674,CEC,,,,,,,,,55,,,Japan (Marubeni),,n.a.,4-Aug-12,,,,1-Jun-12,14-Nov-12,14-Jan-13,26-Nov-12,,,,50,3113,0.6323,,,,,46.29999924,471,926.1,,6.27,8,8.220000267,9.47,2013m6,,,10/20/11,Japan ,Marubeni,Japan (Marubeni),,Japan (Marubeni),,1,9.470000267,9.470000267,0,0,0,0,1,0,0,0,0,0,0,2,Materials,Chemicals,Chemicals Distribution,10,20,2011
CDM11216,3KMS0ZN3TS7Y1SU0PEZMHOXAEJUM93,7510,Sichuan Danba County Kuiyonggou 1st Cascade Hydropower Project,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,ACM2,66.4,,,7,0,1-Oct-13,0,482,1147,LGAI,,,,,,,,,58,,,n.a.,,Hunan Tongzhou Environment Technology,28-Apr-12,,,,13-Aug-12,28-Sep-12,1-Dec-12,11-Oct-12,,,,21,4367,0.7244,,,,,26.79999924,404,1278.2,,7.45,10,10.18000031,9.47,2013m2,,,11/17/11,Japan ,Carbon Capital Management,n.a.,,n.a.,,1,9.470000267,9.470000267,0,0,0,0,1,0,0,0,0,1,1,2,Materials,Chemicals,Specialty Chemicals,11,17,2011
CDM11222,B5HPT01MSS23WB7NHE2MNQ0WK13V9M,7829,Xinjiang Hami Shichengzi Cascade I and II Hydro Power Bundle Project,Asia & Pacific,East Asia,China,,Xinjiang,Registered,Hydro,Run of river,AMS-I.D.,33.4,,,7,0,1-Jan-13,0,268,602,CEPREI,,,,,,,,,67,,,Japan (Carbon Capital Management),,KOE Environmental Consultancy,28-Apr-12,,,,1-Jul-12,12-Oct-12,18-Dec-12,26-Oct-12,,,,15,2813,0.7926,,,,,13.60000038,408,909.9,,,10,,9.47,2013m4,,,4/12/12,Japan ,Carbon Capital Management,Japan (Carbon Capital Management),,Japan (Carbon Capital Management),,1,9.470000267,9.470000267,0,0,0,0,1,0,0,0,0,1,1,2,Materials,Chemicals,Specialty Chemicals,4,12,2012
CDM06316,76QH99ZZBLCT6E2I6EZ01BXB2CRORJ,4768,Shiyazi  Hydro power Project in Guizhou Province China,Asia & Pacific,East Asia,China,,Guizhou,Registered,Hydro,New dam,ACM2,368.2,,,7,0,5-Sep-11,487,3435,7119,CEC,,369,1300,1668,9-Nov-12,31-Dec-16,1961,85%,14,,TV-Rhein,Switzerland (Vitol),Japan (Eco Asset),Honor Carbon Asset & High Technology Project Management Co.,17-Apr-10,,,,1-May-10,5-Sep-11,27-Oct-11,5-Sep-11,,,,140,3416,0.788,,,,,110.3000031,300,788,#REF!,6.43,8,9.510000229,9.71,2017m3,,,11/19/07,Japan ,Eco Asset,Japan (Eco Asset),,Switzerland (Vitol),Japan (Eco Asset),1,9.710000038,9.710000038,0,1,0,0,1,0,0,0,0,0,0,2,Energy,"Oil, Gas & Coal",Integrated Oils,11,19,2007
CDM07453,G6C0MY30A7HA5V0PEZ0TJMW4JFOZGR,4868,Changning Kawan 18.9MW Hydroelectric Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,ACM2,64.4,,,7,0,22-Dec-11,66,582,1226,Deloitte-TECO,,,,,,,,,79,,,Japan (Mitsubishi),,Yunnan CDM Technical Service Center,3-Feb-11,,CDM03997,,1-Sep-08,22-Dec-11,15-Feb-12,22-Dec-11,,,,18.89999962,4776,0.7134,,,,,12,187,637.4,,8.19,10,13.47999954,9.71,2014m5,,Same as rejected ref=2902,5/13/08,Japan ,Mitsubishi Corporation,Japan (Mitsubishi),,Japan (Mitsubishi),,1,9.710000038,9.710000038,0,0,0,0,1,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,5,13,2008
CDM04267,LAI7YD9U3AH2IJSEQN6YDHXTN859BZ,3015,Yunnan Kegonghe 10MW Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,41.9,,,7,0,26-Nov-10,88,423,842,Deloitte-TECO,,10,,10,16-Jan-13,15-Oct-11,37,27%,26,,Deloitte-TECO,Japan (Mitsubishi),,Yunnan CDM Technical Service Center,30-Sep-08,,,,1-Jan-09,12-Feb-09,26-Mar-10,26-Nov-10,,Reviewed,,10,4809,,,,,,6.599999905,157,656.8,#REF!,6.88,10,14.21000004,9.71,2014m5,,,7/24/08,Japan ,Mitsubishi Corporation,Japan (Mitsubishi),,Japan (Mitsubishi),,1,9.710000038,9.710000038,0,0,0,0,1,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,7,24,2008
CDM05035,NVIWCO837HIDNSFFMQFZJOKHLTHT5U,4389,Xinjiang Lasite Hydropower Project of China,Asia & Pacific,East Asia,China,,Xinjiang,Registered,Hydro,Run of river,AMS-I.D.,12.4,,,7,0,27-May-11,20,119,243,Deloitte-TECO,,21,,21,9-Aug-13,31-Dec-12,20,105%,27,,TV-Rhein,Japan (Mitsubishi),,AGET,9-Apr-09,,,,1-Sep-08,27-May-11,21-Jul-11,27-May-11,,,,3,4736,,,,,,3.700000048,302,1244.3,#REF!,6.06,10,10.10999966,9.71,2014m5,,,8/1/08,Japan ,Mitsubishi Corporation,Japan (Mitsubishi),,Japan (Mitsubishi),,1,9.710000038,9.710000038,0,0,0,0,1,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,8,1,2008
CDM04773,BP6PLC9WQ5JMZLGWCS5ERG2IRM916W,2837,"Weiyuan River 72MW Hydropower Project in Jinggu County Simao District Yunnan Province, China",Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,ACM2,205.2,,,7,0,2-Sep-10,479,2121,4174,Deloitte-TECO,,402,,402,5-Sep-11,31-Dec-12,478,84%,12,,LRQA,Japan (Mitsubishi),,Guangzhou CER Environmental Technology Co.,21-Jan-09,,,,1-Dec-08,4-Aug-09,10-Oct-09,11-Mar-10,,Correction 1,,72,3697,,,,,,61.09999847,298,848.2,#REF!,7.22,8,10.75,9.71,2014m5,,"8,2W/m2",10/10/08,Japan ,Mitsubishi Corporation,Japan (Mitsubishi),,Japan (Mitsubishi),,1,9.710000038,9.710000038,0,0,0,0,1,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,10,10,2008
CDM04386,RTW7749XG00AIIC5DV0RSWKG7RU45H,2863,Hubei Enshi Laodukou Hydropower Station,Asia & Pacific,East Asia,China,,Hubei,Registered,Hydro,New dam,ACM2,238.2,,,7,0,2-Jan-10,714,2621,5003,TV-Rhein,,502,,502,1-Apr-11,27-Mar-12,532,94%,15,,BV Cert,Japan (Marubeni),,Beijing Tianqing Power International CDM Consulting,17-Oct-08,,,,1-Jul-08,4-Aug-09,5-Nov-09,2-Jan-10,,,,90,2718,,,,,,78.69999695,331,874.9,#REF!,6.18,8,8.920000076,9.71,2012m10,,"15,625 W/m2",10/19/08,Japan ,Marubeni,Japan (Marubeni),,Japan (Marubeni),,1,9.710000038,9.710000038,0,0,0,0,1,0,0,0,0,0,0,2,Materials,Chemicals,Chemicals Distribution,10,19,2008
CDM06081,B0TTL2D3XSNZ9IYBF6L54WC1Z6JDJY,3307,Pingtou 180MW Hydropower Project in Sichuan Province,Asia & Pacific,East Asia,China,,Sichuan,Registered,Hydro,Run of river,ACM2,585.9,,,7,0,1-May-11,979,5669,11531,ERM CVS,,716,,716,25-Jul-12,25-Dec-12,970,74%,15,,TV-Nord,Japan (Eco Asset),,Cleanergy Investment Service (Beijing) Co.,11-Feb-10,,,,1-Oct-09,4-Feb-11,1-Apr-11,8-Feb-11,,,,180,3817,,,,,,187,319,1038.9,#REF!,6.4,8,9.369999886,9.71,2016m3,,,5/15/09,Japan ,Eco Asset,Japan (Eco Asset),,Japan (Eco Asset),,1,9.710000038,9.710000038,0,0,1,1,0,0,0,0,0,0,0,1,Industrials,Waste & Environ Svcs & Equip,Environ Engineer & Consulting,5,15,2009
CDM02698,MXPE9FOO9Y7QG6I76H0Y689KFNND6R,2020,Lijiang Yulong County Longbahe River Hydropower Project,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,56.5,,,7,0,4-Mar-10,216,612,1178,TV-SD,,,88,88,26-Oct-17,28-Feb-17,395,,93,,CCSC,n.a.,Japan (Mitsubishi),Beijing Changjiang River International Holding,20-Sep-07,,,,1-Jan-08,8-Aug-08,11-Dec-08,4-Mar-09,,Correction 1,,12.60000038,4762,,,,,,10,176,790,,8.1,10,14.56999969,10,2016m7,,,7/27/07,Japan ,Mitsubishi Corporation,Japan (Mitsubishi,,n.a.,Japan (Mitsubishi),1,10,10,0,0,0,0,1,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,7,27,2007
CDM02706,PRJGFI43LZI76V9A8PG3ODBYBO6BDU,2044,Ninglang County Mudiqing Secondary Hydropower Plant,Asia & Pacific,East Asia,China,,Yunnan,Registered,Hydro,Run of river,AMS-I.D.,28.5,,,7,0,4-Mar-09,109,337,599,TV-SD,,39,,39,12-Dec-12,15-Aug-12,98,40%,46,,BV Cert,Japan (Mitsubishi),,Beijing Changjiang River International Holding,21-Sep-07,,,,1-Jan-08,11-Aug-08,26-Nov-08,4-Mar-09,,Correction 1,,8,4715,,,,,,4.300000191,150,533.8,#REF!,8.1,10,15.42000008,10,2016m9,,,8/4/07,Japan ,Mitsubishi Corporation,Japan (Mitsubishi),,Japan (Mitsubishi),,1,10,10,0,0,0,0,1,0,0,0,0,0,0,2,Consumer Staples,Distributors - Consumer Staples,Food Products Wholesalers,8,4,2007
